date,taluk,rainfall
2022-07-22,kapu,5.11
2022-07-23,kapu,74.07
2022-07-24,kapu,6.5
2022-07-25,kapu,2.28
2022-07-26,kapu,1.7
2022-07-27,kapu,104.15
2022-07-28,kapu,15.28
2022-07-29,kapu,64.7
2022-07-30,kapu,23.31
2022-07-31,kapu,12.53
2022-08-01,kapu,85.68
2022-08-02,kapu,158.9
2022-08-03,kapu,15.3
2022-08-04,kapu,60.48
2022-08-05,kapu,67.16
2022-08-06,kapu,67.11
2022-08-07,kapu,61.35
2022-08-08,kapu,136.21
2022-08-09,kapu,10.78
2022-08-10,kapu,12.03
2022-08-11,kapu,13.59
2022-08-12,kapu,6.48
2022-08-13,kapu,2.53
2022-08-14,kapu,20.63
2022-08-15,kapu,0.78
2022-08-16,kapu,0.17
2022-08-17,kapu,0.58
2022-08-18,kapu,1.46
2022-08-19,kapu,0.99
2022-08-20,kapu,5.32
2022-08-21,kapu,78.7
2022-08-22,kapu,14.94
2022-08-23,kapu,18.49
2022-08-24,kapu,29.29
2022-08-25,kapu,6.7
2022-08-26,kapu,11.32
2022-08-27,kapu,21.99
2022-08-28,kapu,5.25
2022-08-29,kapu,34.42
2022-08-30,kapu,80.69
2022-08-31,kapu,34.8
2022-09-01,kapu,29.3
2022-09-02,kapu,13.39
2022-09-03,kapu,17.61
2022-09-04,kapu,11.2
2022-09-05,kapu,31.61
2022-09-06,kapu,74.99
2022-09-07,kapu,61.43
2022-09-08,kapu,16.74
2022-09-09,kapu,20.0
2022-09-10,kapu,20.0
2022-09-11,kapu,25.16
2022-09-12,kapu,13.92
2022-09-13,kapu,8.05
2022-09-14,kapu,3.26
2022-09-15,kapu,3.13
2022-09-16,kapu,2.24
2022-09-17,kapu,1.94
2022-09-18,kapu,1.6
2022-09-19,kapu,1.85
2022-09-20,kapu,1.14
2022-09-21,kapu,0.87
2022-09-22,kapu,0.6
2022-09-23,kapu,3.37
2022-09-24,kapu,1.24
2022-09-25,kapu,0.41
2022-09-26,kapu,0.35
2022-09-27,kapu,0.72
2022-09-28,kapu,0.39
2022-09-29,kapu,0.79
2022-09-30,kapu,11.89
2022-10-01,kapu,1.98
2022-10-02,kapu,2.42
2022-10-03,kapu,1.12
2022-10-04,kapu,1.25
2022-10-05,kapu,8.97
2022-10-06,kapu,5.04
2022-10-07,kapu,1.26
2022-10-08,kapu,0.25
2022-10-09,kapu,3.13
2022-10-10,kapu,14.23
2022-10-11,kapu,7.77
2022-10-12,kapu,1.42
2022-10-13,kapu,9.69
2022-10-14,kapu,5.09
2022-10-15,kapu,8.35
2022-10-16,kapu,3.54
2022-10-17,kapu,7.73
2022-10-18,kapu,5.52
2022-10-19,kapu,10.15
2022-10-20,kapu,6.4
2022-10-21,kapu,5.62
2022-10-22,kapu,2.52
2022-10-23,kapu,0.23
2022-10-24,kapu,0.0
2022-10-25,kapu,0.0
2022-10-26,kapu,0.0
2022-10-27,kapu,0.0
2022-10-28,kapu,0.0
2022-10-29,kapu,0.69
2022-10-30,kapu,2.65
2022-10-31,kapu,0.0
2022-11-01,kapu,0.1
2022-11-02,kapu,0.12
2022-11-03,kapu,1.12
2022-11-04,kapu,4.92
2022-11-05,kapu,4.58
2022-11-06,kapu,1.53
2022-11-07,kapu,0.02
2022-11-08,kapu,0.0
2022-11-09,kapu,0.0
2022-11-10,kapu,0.0
2022-11-11,kapu,0.44
2022-11-12,kapu,1.28
2022-11-13,kapu,1.82
2022-11-14,kapu,5.33
2022-11-15,kapu,4.0
2022-11-16,kapu,1.31
2022-11-17,kapu,0.01
2022-11-18,kapu,0.0
2022-11-19,kapu,0.0
2022-11-20,kapu,0.0
2022-11-21,kapu,0.0
2022-11-22,kapu,0.17
2022-11-23,kapu,0.9
2022-11-24,kapu,5.22
2022-11-25,kapu,0.85
2022-11-26,kapu,2.51
2022-11-27,kapu,5.24
2022-11-28,kapu,1.64
2022-11-29,kapu,0.53
2022-11-30,kapu,0.17
2022-12-01,kapu,0.0
2022-12-02,kapu,0.05
2022-12-03,kapu,0.34
2022-12-04,kapu,0.68
2022-12-05,kapu,0.22
2022-12-06,kapu,0.12
2022-12-07,kapu,2.18
2022-12-08,kapu,0.15
2022-12-09,kapu,0.11
2022-12-10,kapu,4.73
2022-12-11,kapu,10.2
2022-12-12,kapu,14.92
2022-12-13,kapu,2.97
2022-12-14,kapu,0.17
2022-12-15,kapu,0.02
2022-12-16,kapu,0.0
2022-12-17,kapu,0.0
2022-12-18,kapu,0.0
2022-12-19,kapu,0.0
2022-12-20,kapu,0.0
2022-12-21,kapu,0.0
2022-12-22,kapu,0.0
2022-12-23,kapu,0.0
2022-12-24,kapu,0.0
2022-12-25,kapu,0.0
2022-12-26,kapu,0.01
2022-12-27,kapu,0.01
2022-12-28,kapu,0.68
2022-12-29,kapu,0.16
2022-12-30,kapu,0.04
2022-12-31,kapu,0.07
2023-01-01,kapu,0.0
2023-01-02,kapu,0.04
2023-01-03,kapu,0.04
2023-01-04,kapu,0.01
2023-01-05,kapu,0.02
2023-01-06,kapu,0.0
2023-01-07,kapu,0.0
2023-01-08,kapu,0.0
2023-01-09,kapu,0.0
2023-01-10,kapu,0.0
2023-01-11,kapu,0.0
2023-01-12,kapu,0.0
2023-01-13,kapu,0.0
2023-01-14,kapu,0.0
2023-01-15,kapu,0.01
2023-01-16,kapu,0.0
2023-01-17,kapu,0.05
2023-01-18,kapu,0.0
2023-01-19,kapu,0.0
2023-01-20,kapu,0.0
2023-01-21,kapu,0.0
2023-01-22,kapu,0.0
2023-01-23,kapu,0.0
2023-01-24,kapu,0.15
2023-01-25,kapu,0.76
2023-01-26,kapu,0.01
2023-01-27,kapu,0.02
2023-01-28,kapu,0.05
2023-01-29,kapu,0.04
2023-01-30,kapu,0.05
2023-01-31,kapu,0.01
2023-02-01,kapu,0.01
2023-02-02,kapu,0.0
2023-02-03,kapu,0.02
2023-02-04,kapu,0.0
2023-02-05,kapu,0.0
2023-02-06,kapu,0.03
2023-02-07,kapu,0.0
2023-02-08,kapu,0.0
2023-02-09,kapu,0.1
2023-02-10,kapu,0.0
2023-02-11,kapu,0.01
2023-02-12,kapu,0.0
2023-02-13,kapu,0.0
2023-02-14,kapu,0.0
2023-02-15,kapu,0.0
2023-02-16,kapu,0.0
2023-02-17,kapu,0.0
2023-02-18,kapu,0.08
2023-02-19,kapu,0.08
2023-02-20,kapu,0.07
2023-02-21,kapu,0.0
2023-02-22,kapu,0.0
2023-02-23,kapu,0.09
2023-02-24,kapu,0.13
2023-02-25,kapu,0.01
2023-02-26,kapu,0.01
2023-02-27,kapu,0.0
2023-02-28,kapu,0.0
2023-03-01,kapu,0.0
2023-03-02,kapu,0.0
2023-03-03,kapu,0.0
2023-03-04,kapu,0.0
2023-03-05,kapu,0.0
2023-03-06,kapu,0.0
2023-03-07,kapu,0.0
2023-03-08,kapu,0.0
2023-03-09,kapu,0.0
2023-03-10,kapu,0.0
2023-03-11,kapu,0.0
2023-03-12,kapu,0.0
2023-03-13,kapu,0.01
2023-03-14,kapu,0.11
2023-03-15,kapu,0.99
2023-03-16,kapu,0.73
2023-03-17,kapu,0.18
2023-03-18,kapu,0.24
2023-03-19,kapu,0.28
2023-03-20,kapu,0.1
2023-03-21,kapu,0.0
2023-03-22,kapu,0.02
2023-03-23,kapu,0.0
2023-03-24,kapu,0.0
2023-03-25,kapu,0.33
2023-03-26,kapu,0.0
2023-03-27,kapu,0.0
2023-03-28,kapu,0.0
2023-03-29,kapu,0.02
2023-03-30,kapu,0.0
2023-03-31,kapu,0.0
2023-04-01,kapu,0.0
2023-04-02,kapu,0.0
2023-04-03,kapu,0.0
2023-04-04,kapu,0.07
2023-04-05,kapu,0.02
2023-04-06,kapu,0.0
2023-04-07,kapu,0.57
2023-04-08,kapu,0.97
2023-04-09,kapu,0.16
2023-04-10,kapu,3.38
2023-04-11,kapu,0.1
2023-04-12,kapu,0.01
2023-04-13,kapu,0.05
2023-04-14,kapu,0.16
2023-04-15,kapu,0.34
2023-04-16,kapu,0.47
2023-04-17,kapu,0.19
2023-04-18,kapu,0.06
2023-04-19,kapu,0.13
2023-04-20,kapu,0.19
2023-04-21,kapu,0.11
2023-04-22,kapu,0.13
2023-04-23,kapu,0.0
2023-04-24,kapu,0.0
2023-04-25,kapu,0.11
2023-04-26,kapu,0.81
2023-04-27,kapu,0.13
2023-04-28,kapu,1.17
2023-04-29,kapu,1.21
2023-04-30,kapu,1.25
2023-05-01,kapu,0.19
2023-05-02,kapu,0.47
2023-05-03,kapu,0.3
2023-05-04,kapu,0.25
2023-05-05,kapu,0.65
2023-05-06,kapu,0.54
2023-05-07,kapu,0.89
2023-05-08,kapu,2.79
2023-05-09,kapu,1.75
2023-05-10,kapu,6.98
2023-05-11,kapu,11.73
2023-05-12,kapu,3.81
2023-05-13,kapu,3.66
2023-05-14,kapu,0.44
2023-05-15,kapu,0.24
2023-05-16,kapu,0.24
2023-05-17,kapu,0.04
2023-05-18,kapu,0.05
2023-05-19,kapu,0.24
2023-05-20,kapu,0.44
2023-05-21,kapu,3.72
2023-05-22,kapu,5.36
2023-05-23,kapu,4.44
2023-05-24,kapu,1.42
2023-05-25,kapu,2.05
2023-05-26,kapu,0.34
2023-05-27,kapu,0.36
2023-05-28,kapu,0.02
2023-05-29,kapu,2.44
2023-05-30,kapu,7.39
2023-05-31,kapu,9.24
2023-06-01,kapu,26.04
2023-06-02,kapu,5.52
2023-06-03,kapu,0.18
2023-06-04,kapu,1.01
2023-06-05,kapu,2.53
2023-06-06,kapu,1.12
2023-06-07,kapu,18.3
2023-06-08,kapu,3.79
2023-06-09,kapu,17.09
2023-06-10,kapu,22.84
2023-06-11,kapu,17.32
2023-06-12,kapu,2.48
2023-06-13,kapu,2.51
2023-06-14,kapu,5.82
2023-06-15,kapu,1.99
2023-06-16,kapu,1.69
2023-06-17,kapu,6.62
2023-06-18,kapu,11.78
2023-06-19,kapu,20.09
2023-06-20,kapu,17.2
2023-06-21,kapu,16.72
2023-06-22,kapu,11.81
2023-06-23,kapu,26.86
2023-06-24,kapu,18.74
2023-06-25,kapu,6.88
2023-06-26,kapu,4.93
2023-06-27,kapu,42.04
2023-06-28,kapu,134.21
2023-06-29,kapu,16.6
2023-06-30,kapu,7.78
2023-07-01,kapu,4.16
2023-07-02,kapu,84.38
2023-07-03,kapu,94.02
2023-07-04,kapu,140.03
2023-07-05,kapu,94.8
2023-07-06,kapu,170.02
2023-07-07,kapu,38.59
2023-07-08,kapu,13.2
2023-07-09,kapu,24.61
2023-07-10,kapu,8.35
2023-07-11,kapu,2.35
2023-07-12,kapu,111.15
2023-07-13,kapu,64.91
2023-07-14,kapu,9.62
2023-07-15,kapu,5.33
2023-07-16,kapu,123.68
2023-07-17,kapu,5.91
2023-07-18,kapu,10.16
2023-07-19,kapu,10.72
2023-07-20,kapu,22.08
2023-07-21,kapu,13.71
2023-07-22,kapu,76.37
2023-07-23,kapu,181.05
2023-07-24,kapu,106.1
2023-07-25,kapu,76.79
2023-07-26,kapu,129.12
2023-07-27,kapu,13.88
2023-07-28,kapu,6.88
2023-07-29,kapu,3.14
2023-07-30,kapu,3.53
2023-07-31,kapu,3.96
2023-08-01,kapu,3.79
2023-08-02,kapu,5.26
2023-08-03,kapu,7.43
2023-08-04,kapu,10.25
2023-08-05,kapu,6.7
2023-08-06,kapu,7.36
2023-08-07,kapu,5.99
2023-08-08,kapu,7.81
2023-08-09,kapu,5.12
2023-08-10,kapu,4.06
2023-08-11,kapu,7.49
2023-08-12,kapu,7.06
2023-08-13,kapu,5.83
2023-08-14,kapu,4.37
2023-08-15,kapu,0.71
2023-08-16,kapu,1.94
2023-08-17,kapu,1.32
2023-08-18,kapu,16.94
2023-08-19,kapu,14.64
2023-08-20,kapu,6.1
2023-08-21,kapu,0.54
2023-08-22,kapu,0.48
2023-08-23,kapu,0.47
2023-08-24,kapu,0.83
2023-08-25,kapu,23.73
2023-08-26,kapu,12.94
2023-08-27,kapu,1.32
2023-08-28,kapu,2.83
2023-08-29,kapu,1.28
2023-08-30,kapu,3.28
2023-08-31,kapu,7.13
2023-09-01,kapu,8.91
2023-09-02,kapu,0.72
2023-09-03,kapu,1.13
2023-09-04,kapu,5.08
2023-09-05,kapu,12.36
2023-09-06,kapu,6.22
2023-09-07,kapu,5.54
2023-09-08,kapu,6.19
2023-09-09,kapu,5.51
2023-09-10,kapu,9.73
2023-09-11,kapu,3.61
2023-09-12,kapu,3.53
2023-09-13,kapu,7.37
2023-09-14,kapu,11.0
2023-09-15,kapu,17.26
2023-09-16,kapu,22.24
2023-09-17,kapu,6.91
2023-09-18,kapu,2.89
2023-09-19,kapu,2.84
2023-09-20,kapu,7.21
2023-09-21,kapu,4.8
2023-09-22,kapu,9.83
2023-09-23,kapu,5.8
2023-09-24,kapu,16.44
2023-09-25,kapu,1.96
2023-09-26,kapu,2.65
2023-09-27,kapu,10.43
2023-09-28,kapu,21.37
2023-09-29,kapu,24.89
2023-09-30,kapu,15.25
2023-10-01,kapu,7.43
2023-10-02,kapu,0.73
2023-10-03,kapu,0.46
2023-10-04,kapu,0.4
2023-10-05,kapu,0.22
2023-10-06,kapu,1.6
2023-10-07,kapu,1.66
2023-10-08,kapu,5.81
2023-10-09,kapu,4.1
2023-10-10,kapu,7.57
2023-10-11,kapu,6.41
2023-10-12,kapu,9.96
2023-10-13,kapu,0.98
2023-10-14,kapu,2.22
2023-10-15,kapu,4.77
2023-10-16,kapu,14.1
2023-10-17,kapu,5.13
2023-10-18,kapu,1.12
2023-10-19,kapu,2.34
2023-10-20,kapu,5.18
2023-10-21,kapu,3.42
2023-10-22,kapu,0.81
2023-10-23,kapu,0.82
2023-10-24,kapu,0.4
2023-10-25,kapu,0.09
2023-10-26,kapu,0.0
2023-10-27,kapu,0.1
2023-10-28,kapu,1.25
2023-10-29,kapu,18.72
2023-10-30,kapu,12.07
2023-10-31,kapu,14.74
2023-11-01,kapu,5.74
2023-11-02,kapu,5.98
2023-11-03,kapu,8.54
2023-11-04,kapu,11.01
2023-11-05,kapu,32.32
2023-11-06,kapu,16.57
2023-11-07,kapu,5.5
2023-11-08,kapu,17.1
2023-11-09,kapu,7.26
2023-11-10,kapu,11.06
2023-11-11,kapu,0.02
2023-11-12,kapu,0.0
2023-11-13,kapu,1.2
2023-11-14,kapu,0.0
2023-11-15,kapu,0.0
2023-11-16,kapu,0.0
2023-11-17,kapu,0.09
2023-11-18,kapu,0.96
2023-11-19,kapu,0.43
2023-11-20,kapu,0.02
2023-11-21,kapu,0.06
2023-11-22,kapu,2.1
2023-11-23,kapu,1.16
2023-11-24,kapu,8.17
2023-11-25,kapu,1.91
2023-11-26,kapu,2.0
2023-11-27,kapu,0.05
2023-11-28,kapu,0.16
2023-11-29,kapu,0.6
2023-11-30,kapu,0.84
2023-12-01,kapu,2.07
2023-12-02,kapu,0.08
2023-12-03,kapu,0.08
2023-12-04,kapu,3.32
2023-12-05,kapu,1.98
2023-12-06,kapu,0.08
2023-12-07,kapu,0.0
2023-12-08,kapu,0.07
2023-12-09,kapu,3.98
2023-12-10,kapu,4.6
2023-12-11,kapu,1.86
2023-12-12,kapu,0.86
2023-12-13,kapu,0.26
2023-12-14,kapu,0.01
2023-12-15,kapu,0.14
2023-12-16,kapu,0.09
2023-12-17,kapu,0.24
2023-12-18,kapu,0.3
2023-12-19,kapu,0.0
2023-12-20,kapu,0.0
2023-12-21,kapu,0.0
2023-12-22,kapu,0.0
2023-12-23,kapu,0.05
2023-12-24,kapu,0.01
2023-12-25,kapu,0.0
2023-12-26,kapu,0.0
2023-12-27,kapu,0.0
2023-12-28,kapu,0.0
2023-12-29,kapu,0.0
2023-12-30,kapu,0.0
2023-12-31,kapu,0.01
2024-01-01,kapu,0.02
2024-01-02,kapu,0.19
2024-01-03,kapu,3.09
2024-01-04,kapu,7.01
2024-01-05,kapu,0.34
2024-01-06,kapu,1.07
2024-01-07,kapu,0.39
2024-01-08,kapu,3.18
2024-01-09,kapu,2.33
2024-01-10,kapu,0.0
2024-01-11,kapu,0.0
2024-01-12,kapu,0.0
2024-01-13,kapu,0.0
2024-01-14,kapu,0.0
2024-01-15,kapu,0.0
2024-01-16,kapu,0.01
2024-01-17,kapu,0.05
2024-01-18,kapu,0.12
2024-01-19,kapu,0.0
2024-01-20,kapu,0.05
2024-01-21,kapu,0.0
2024-01-22,kapu,0.0
2024-01-23,kapu,0.0
2024-01-24,kapu,0.0
2024-01-25,kapu,0.0
2024-01-26,kapu,0.0
2024-01-27,kapu,0.0
2024-01-28,kapu,0.0
2024-01-29,kapu,0.0
2024-01-30,kapu,0.0
2024-01-31,kapu,0.0
2024-02-01,kapu,0.0
2024-02-02,kapu,0.0
2024-02-03,kapu,0.0
2024-02-04,kapu,0.01
2024-02-05,kapu,0.0
2024-02-06,kapu,0.0
2024-02-07,kapu,0.0
2024-02-08,kapu,0.02
2024-02-09,kapu,0.0
2024-02-10,kapu,0.05
2024-02-11,kapu,0.0
2024-02-12,kapu,0.0
2024-02-13,kapu,0.0
2024-02-14,kapu,0.0
2024-02-15,kapu,0.0
2024-02-16,kapu,0.0
2024-02-17,kapu,0.0
2024-02-18,kapu,0.01
2024-02-19,kapu,0.01
2024-02-20,kapu,0.0
2024-02-21,kapu,0.0
2024-02-22,kapu,0.0
2024-02-23,kapu,0.0
2024-02-24,kapu,0.02
2024-02-25,kapu,0.0
2024-02-26,kapu,0.0
2024-02-27,kapu,0.0
2024-02-28,kapu,0.0
2024-02-29,kapu,0.07
2024-03-01,kapu,0.02
2024-03-02,kapu,0.18
2024-03-03,kapu,0.03
2024-03-04,kapu,0.0
2024-03-05,kapu,0.0
2024-03-06,kapu,0.0
2024-03-07,kapu,0.0
2024-03-08,kapu,0.0
2024-03-09,kapu,0.0
2024-03-10,kapu,0.0
2024-03-11,kapu,0.12
2024-03-12,kapu,0.0
2024-03-13,kapu,0.0
2024-03-14,kapu,0.0
2024-03-15,kapu,0.0
2024-03-16,kapu,0.0
2024-03-17,kapu,0.04
2024-03-18,kapu,0.0
2024-03-19,kapu,0.0
2024-03-20,kapu,0.0
2024-03-21,kapu,0.59
2024-03-22,kapu,1.22
2024-03-23,kapu,0.33
2024-03-24,kapu,0.0
2024-03-25,kapu,0.04
2024-03-26,kapu,0.08
2024-03-27,kapu,0.06
2024-03-28,kapu,0.19
2024-03-29,kapu,0.09
2024-03-30,kapu,0.04
2024-03-31,kapu,0.13
2024-04-01,kapu,0.05
2024-04-02,kapu,0.07
2024-04-03,kapu,0.08
2024-04-04,kapu,0.0
2024-04-05,kapu,0.06
2024-04-06,kapu,0.02
2024-04-07,kapu,0.13
2024-04-08,kapu,0.02
2024-04-09,kapu,0.1
2024-04-10,kapu,0.03
2024-04-11,kapu,0.25
2024-04-12,kapu,0.78
2024-04-13,kapu,1.74
2024-04-14,kapu,0.13
2024-04-15,kapu,0.04
2024-04-16,kapu,0.0
2024-04-17,kapu,0.1
2024-04-18,kapu,0.12
2024-04-19,kapu,6.6
2024-04-20,kapu,11.8
2024-04-21,kapu,0.13
2024-04-22,kapu,0.08
2024-04-23,kapu,0.16
2024-04-24,kapu,0.64
2024-04-25,kapu,0.09
2024-04-26,kapu,0.04
2024-04-27,kapu,0.06
2024-04-28,kapu,0.01
2024-04-29,kapu,0.01
2024-04-30,kapu,0.3
2024-05-01,kapu,0.29
2024-05-02,kapu,0.0
2024-05-03,kapu,0.0
2024-05-04,kapu,0.0
2024-05-05,kapu,0.04
2024-05-06,kapu,0.37
2024-05-07,kapu,0.49
2024-05-08,kapu,0.07
2024-05-09,kapu,0.07
2024-05-10,kapu,0.48
2024-05-11,kapu,2.59
2024-05-12,kapu,8.19
2024-05-13,kapu,10.03
2024-05-14,kapu,3.79
2024-05-15,kapu,9.22
2024-05-16,kapu,4.95
2024-05-17,kapu,8.86
2024-05-18,kapu,10.25
2024-05-19,kapu,17.45
2024-05-20,kapu,24.27
2024-05-21,kapu,22.68
2024-05-22,kapu,29.05
2024-05-23,kapu,26.7
2024-05-24,kapu,17.93
2024-05-25,kapu,4.38
2024-05-26,kapu,1.03
2024-05-27,kapu,1.3
2024-05-28,kapu,10.37
2024-05-29,kapu,3.94
2024-05-30,kapu,11.05
2024-05-31,kapu,4.02
2024-06-01,kapu,76.51
2024-06-02,kapu,17.13
2024-06-03,kapu,31.36
2024-06-04,kapu,12.71
2024-06-05,kapu,21.51
2024-06-06,kapu,77.85
2024-06-07,kapu,64.36
2024-06-08,kapu,59.99
2024-06-09,kapu,25.0
2024-06-10,kapu,77.79
2024-06-11,kapu,44.42
2024-06-12,kapu,32.02
2024-06-13,kapu,20.34
2024-06-14,kapu,6.98
2024-06-15,kapu,8.04
2024-06-16,kapu,7.72
2024-06-17,kapu,16.66
2024-06-18,kapu,13.45
2024-06-19,kapu,11.22
2024-06-20,kapu,3.91
2024-06-21,kapu,18.1
2024-06-22,kapu,30.76
2024-06-23,kapu,24.79
2024-06-24,kapu,27.95
2024-06-25,kapu,30.62
2024-06-26,kapu,72.58
2024-06-27,kapu,28.8
2024-06-28,kapu,6.63
2024-06-29,kapu,20.31
2024-06-30,kapu,182.03
2024-07-01,kapu,31.0
2024-07-02,kapu,8.33
2024-07-03,kapu,94.21
2024-07-04,kapu,15.28
2024-07-05,kapu,64.31
2024-07-06,kapu,35.34
2024-07-07,kapu,23.91
2024-07-08,kapu,48.09
2024-07-09,kapu,23.66
2024-07-10,kapu,145.95
2024-07-11,kapu,19.89
2024-07-12,kapu,63.09
2024-07-13,kapu,33.32
2024-07-14,kapu,32.77
2024-07-15,kapu,98.78
2024-07-16,kapu,58.52
2024-07-17,kapu,109.56
2024-07-18,kapu,133.45
2024-07-19,kapu,72.29
2024-07-20,kapu,20.35
2024-07-21,kapu,28.5
2024-07-22,kapu,11.25
2024-07-23,kapu,30.24
2024-07-24,kapu,41.07
2024-07-25,kapu,79.94
2024-07-26,kapu,121.78
2024-07-27,kapu,4.23
2024-07-28,kapu,9.5
2024-07-29,kapu,29.97
2024-07-30,kapu,100.08
2024-07-31,kapu,42.51
2024-08-01,kapu,83.97
2024-08-02,kapu,81.47
2024-08-03,kapu,30.11
2024-08-04,kapu,10.51
2024-08-05,kapu,28.32
2024-08-06,kapu,101.49
2024-08-07,kapu,22.8
2024-08-08,kapu,8.28
2024-08-09,kapu,6.95
2024-08-10,kapu,4.75
2024-08-11,kapu,0.9
2024-08-12,kapu,2.4
2024-08-13,kapu,23.19
2024-08-14,kapu,15.69
2024-08-15,kapu,17.55
2024-08-16,kapu,22.43
2024-08-17,kapu,22.73
2024-08-18,kapu,12.89
2024-08-19,kapu,29.98
2024-08-20,kapu,35.0
2024-08-21,kapu,67.3
2024-08-22,kapu,14.98
2024-08-23,kapu,16.22
2024-08-24,kapu,22.18
2024-08-25,kapu,21.44
2024-08-26,kapu,19.77
2024-08-27,kapu,13.91
2024-08-28,kapu,19.02
2024-08-29,kapu,19.56
2024-08-30,kapu,16.59
2024-08-31,kapu,22.69
2024-09-01,kapu,16.98
2024-09-02,kapu,11.88
2024-09-03,kapu,3.96
2024-09-04,kapu,3.47
2024-09-05,kapu,6.03
2024-09-06,kapu,3.69
2024-09-07,kapu,4.28
2024-09-08,kapu,23.88
2024-09-09,kapu,10.22
2024-09-10,kapu,5.2
2024-09-11,kapu,6.63
2024-09-12,kapu,3.48
2024-09-13,kapu,3.15
2024-09-14,kapu,2.65
2024-09-15,kapu,2.08
2024-09-16,kapu,1.55
2024-09-17,kapu,0.97
2024-09-18,kapu,1.12
2024-09-19,kapu,0.62
2024-09-20,kapu,1.41
2024-09-21,kapu,0.87
2024-09-22,kapu,2.61
2024-09-23,kapu,62.47
2024-09-24,kapu,61.34
2024-09-25,kapu,13.18
2024-09-26,kapu,3.86
2024-09-27,kapu,4.31
2024-09-28,kapu,2.48
2024-09-29,kapu,15.04
2024-09-30,kapu,19.4
2024-10-01,kapu,7.48
2024-10-02,kapu,4.23
2024-10-03,kapu,4.29
2024-10-04,kapu,2.79
2024-10-05,kapu,4.61
2024-10-06,kapu,14.49
2024-10-07,kapu,23.33
2024-10-08,kapu,12.03
2024-10-09,kapu,16.36
2024-10-10,kapu,11.3
2024-10-11,kapu,10.36
2024-10-12,kapu,15.91
2024-10-13,kapu,11.31
2024-10-14,kapu,9.09
2024-10-15,kapu,29.22
2024-10-16,kapu,10.15
2024-10-17,kapu,6.89
2024-10-18,kapu,1.83
2024-10-19,kapu,2.31
2024-10-20,kapu,13.42
2024-10-21,kapu,9.01
2024-10-22,kapu,2.11
2024-10-23,kapu,9.24
2024-10-24,kapu,2.07
2024-10-25,kapu,0.65
2024-10-26,kapu,0.72
2024-10-27,kapu,0.84
2024-10-28,kapu,1.99
2024-10-29,kapu,0.61
2024-10-30,kapu,0.21
2024-10-31,kapu,11.23
2024-11-01,kapu,6.35
2024-11-02,kapu,1.22
2024-11-03,kapu,4.44
2024-11-04,kapu,4.72
2024-11-05,kapu,1.32
2024-11-06,kapu,0.0
2024-11-07,kapu,0.0
2024-11-08,kapu,0.48
2024-11-09,kapu,0.14
2024-11-10,kapu,0.0
2024-11-11,kapu,0.02
2024-11-12,kapu,0.04
2024-11-13,kapu,2.54
2024-11-14,kapu,4.97
2024-11-15,kapu,2.91
2024-11-16,kapu,0.97
2024-11-17,kapu,1.62
2024-11-18,kapu,0.03
2024-11-19,kapu,0.05
2024-11-20,kapu,0.0
2024-11-21,kapu,0.01
2024-11-22,kapu,0.0
2024-11-23,kapu,0.0
2024-11-24,kapu,0.0
2024-11-25,kapu,0.16
2024-11-26,kapu,0.16
2024-11-27,kapu,3.5
2024-11-28,kapu,0.01
2024-11-29,kapu,0.0
2024-11-30,kapu,0.54
2024-12-01,kapu,0.31
2024-12-02,kapu,71.43
2024-12-03,kapu,7.27
2024-12-04,kapu,0.64
2024-12-05,kapu,3.47
2024-12-06,kapu,0.77
2024-12-07,kapu,1.28
2024-12-08,kapu,1.46
2024-12-09,kapu,2.63
2024-12-10,kapu,0.32
2024-12-11,kapu,0.0
2024-12-12,kapu,0.2
2024-12-13,kapu,0.92
2024-12-14,kapu,0.01
2024-12-15,kapu,0.0
2024-12-16,kapu,0.0
2024-12-17,kapu,0.0
2024-12-18,kapu,0.0
2024-12-19,kapu,0.02
2024-12-20,kapu,0.06
2024-12-21,kapu,0.25
2024-12-22,kapu,0.41
2024-12-23,kapu,0.33
2024-12-24,kapu,0.51
2024-12-25,kapu,0.07
2024-12-26,kapu,0.05
2024-12-27,kapu,1.22
2024-12-28,kapu,0.01
2024-12-29,kapu,0.0
2024-12-30,kapu,0.0
2024-12-31,kapu,0.0
2025-01-01,kapu,0.0
2025-01-02,kapu,0.01
2025-01-03,kapu,0.0
2025-01-04,kapu,0.0
2025-01-05,kapu,0.0
2025-01-06,kapu,0.0
2025-01-07,kapu,0.0
2025-01-08,kapu,0.0
2025-01-09,kapu,0.0
2025-01-10,kapu,0.0
2025-01-11,kapu,0.0
2025-01-12,kapu,0.03
2025-01-13,kapu,0.01
2025-01-14,kapu,0.7
2025-01-15,kapu,0.0
2025-01-16,kapu,0.0
2025-01-17,kapu,0.0
2025-01-18,kapu,0.0
2025-01-19,kapu,0.09
2025-01-20,kapu,0.0
2025-01-21,kapu,0.0
2025-01-22,kapu,0.17
2025-01-23,kapu,0.0
2025-01-24,kapu,0.02
2025-01-25,kapu,0.0
2025-01-26,kapu,0.0
2025-01-27,kapu,0.0
2025-01-28,kapu,0.0
2025-01-29,kapu,0.0
2025-01-30,kapu,0.0
2025-01-31,kapu,0.05
2025-02-01,kapu,0.0
2025-02-02,kapu,0.0
2025-02-03,kapu,0.01
2025-02-04,kapu,0.01
2025-02-05,kapu,0.0
2025-02-06,kapu,0.32
2025-02-07,kapu,0.0
